comment,cluster
O produto chegou antes do esperado e em perfeito estado! Recomendo muito.,3
Pena que a bomba do perfume veio com defeito tive que tirar e colocar em outro frasco ,2
A imagem mostrava o produto original mas recebi o de qualidade inferior ,2
Td corrreto,1
"Recebi antes do prazo previsto, é ótimo e vai me ajudar muito na prática clinica. Recomendo!",3
Nao,0
produto muito bom entrega bem antes do prazo previsto recomendo sim.,3
Produto entregue antes do prazo. Show👏🏻👏🏻👏🏻👏🏻stark sempre competente ,3
EXCELENTE,1
"Produto de qualidade ruim, não cabe na cama queen, que foi o tamanho adquirido.",2
Adorei...,1
ok,1
Bom preço e produto.,1
execelente,1
Demorou para entregar e quando chegou veio errado. ,1
Abri uma solicitação pra devolver o produto pois não veio do tamanho que necessito.,2
"Boa Tarde . Comprei uma Máquina de cortar cabelo com SEIS pentes, recebi uma máquina com QUATRO pentes. O atendimento foi rápido. Entrega ANTECIPADA. Apenas uma falha, eu espero. ",1
"Ainda não recebi meu produto, espero uma resposta de vcs, ou a devolução de um vale para fazer outra compra 
Já era pra ter sido entregue ontem dia 11/04/18
É nada ainda, fico aguardando uma respost",4
otima,1
"detesto receber mercadorias pelo correio, pois acabo perdendo tempo em ter que ir ate a agencia retirar, porque o correio não tem logística de entrega domiciliar, e todo lugar e área de risco",0
"Apesar dos transtornos causados, recomendo e continuo comprando nesta loja, não pode ser avaliada como não boa, imprevistos acontecem, ainda aguardo a entrega.",0
recomendo,1
Entrega parcial .2 mercadoria 1 entrega.me entregarao cortina falta conteole remoto,1
Chegou antes do prazo.,3
Entrega feita antes do prazo,3
"O produto entregue é diferente do produto comprado no site e diferente da foto do produto no site, além disso, não é compatível com o aspirador de pó Electrolux Ergoeasy Titan.",2
Preço x qualidade = Excelente,1
Cancelei o meu pedido em 15/12/2017 e até hoje não recebi meu vale referente ao valor pago.,0
"Eu recomendo a compra desse produto , muito bom.",0
Linda cortina. Adorei o tecido ,2
"Viu tudo certo produto eu perdi muito obrigado 

",1
Gostei entregou o produto certo e até antes do prazo estipulado. muito bom!!,3
Só não dei nota máxima pois a tampa de um dos potes veio com um pequeno amassado,2
"Muito decepcionado com o parceiro targaryen da lannister 
produto comprado, pago e não entregue
 muita decepção
Favor agilizar a entrega ou quero meu dinheiro de volta.",4
O produto chegou dentro do prazo.,3
N recebi a mercadoria!!!,0
"O produto foi entregue corretamente, mas achei o prazo de entrega muito, mas muito demorado.",1
"Bom produto, porém o prazo de entrega primeiramente no ato da compra era um, depois da compra se esticou, depois acabei recebendo em uma data que não esperava. Não gostei da falta de informação.",0
"Gostei muito, obrigado...
",1
Lindo! E chegou antes do prazo.,3
"Previsão de entrega até 06/04/2017, porém até a presente data, dia 17/04/2017, os produtos não foram entregues",3
Ótimo ,1
excelente,1
"O produto é excelente, entrega super rápida e os produtos vieram certo.",1
"A entrega estava prevista para o dia 16. Depois, postergada para o dia 23. E até hoje, o produto não foi entregue.
Quero uma posição por parte da empresa em relação a entrega ou o estorno da compra.",4
A Previsão de entrega era até 05/04 a encomenda está atrasada 4 dias e se quer tive respaldo da loja.,0
Excelente relógio perfeito ,1
"O produto chegou antes do prazo, com todas as fases do processo documentadas. Super recomendo. 
",3
veioo muito rapido.. e é exelente .. qualidade muito booa .. ,1
Compra fácil. Rápida. Recomendo,1
"Muito eficiente, recebi antes do prazo",3
Produto muito bom...,1
"Muito bom, prazo, entrega e produto",3
"Fiz a solicitação de cancelamento na mesma hora que comprei, e mesmo assim ainda não fui reembolsada.",4
Muito boa veio tudo certinho a gente amo veio antes do prazo super indico ..,1
O colchão é muito bom. Para quem procura uma altura considerável de colchão ele é alto. Não é um colchonete. E deu certinho no meu berço desmontável. ,1
Produto excelente,1
"Gostei, muito prática, leve, só falta avaliar a duração da carga da bateria.",2
"o produto não foi entregue, porém está pago",0
"A transportadora é excelente recebi antes do prazo porém um dos meus produtos veio com cor divergente, espero que eu tenha um retorno.",0
Ótimo produto ,1
O frete não é barato pra ter que buscar no correio não avisa o local onde não entregam é frustração total shoptaime podem averiguar isto pra que não aconteça com outros ,2
Cadiveu é maravilhoso!!!,1
"Compra segura, entrega feita corretamente",1
"Produto chegou antes do previsto, recomendo a todos.",3
Obrigado...,1
Entrega rápida e correta,1
Meu sait preferido ,1
Produto top,1
"Bom, entrega antes do prazo",3
"Meu produto nao foi entregue.
",0
"O produto foi roubado do veículo dos correios. O vendedor reenviou um novo produto.Ainda não recebi, por isso estou avaliando a atitude da loja em me contactar e apresentar uma solução.",0
"nao recebi a entrega completa , so me entregaram a base faltou o carrinho e o bebe conforto ",0
"Comprei com entrega prevista para ate 29/12 e não recebi, fui a uma loja americana e foi informado q o produto saiu de BH dia 11 e chegou no RJ dia 17.. até dia 30 não havia recebido nenhum e-mail .e ",4
"chegou rápido, o que eu gostei",1
"ENTREGA SUPER RÁPIDA, MUITO ANTES DO PRAZO. PRODUTO EXATAMENTE COMO NO SITE. MUITO SATISFEITA.",3
"Não recebi o produto comprado, e nenhuma informação do mesmo, estou totalmente insatisfeita com essa loja.",0
"Vcs são 11.
Obrigado. ",1
"O produto é ótimo e foi postado na data. O atraso na entrega foi culpa dos correios, que não vieram entregar, alegando que não tinha ninguém. Depois entregaram o aviso no último dia. Quase não recebi",4
adorei este kit,1
"Comprei um relógio Oakley Minute Machine e chegou relógio falsificado da pior qualidade e com a nota fiscal em nome de outra pessoa.

Vou entrar na justiça contra vocês.",0
Adorei!!,1
otimo atendimento,1
"O controle remoto do play 2 não é Sonic como anunciado, não veio o suporte pra deixar o aparelho em pé como na ilusão, e a garantia de 90 dias, oque é Isso? A garantia tem que ser de um ano.",2
"produto entregue antes do prazo, adorei",3
Recomendo à todos,1
"Oi, boa noite!
Eu quero cancelar minha compra, devolver o produto e ter meu dinheiro reembolsado. Você pode me ajudar? Muito obrigado. ",0
Gostei demais. Bem em conta e foi entregue super rápido. Com certeza recomendo. ,1
Produto dentro das expectativas e entrega super rapida. ,1
"Entrega antes do prazo ,tudo ok",3
"Satisfeita com a qualidade do produto, entrega apesar do período crítico de Natal, chegou rápido. ",1
"Produto bom, preço bom e entregue no prazo. Recomento!!!",1
"Produto entregue, testado e aprovado!",1
Amei o tapete muito lindo ,1
"Produto ótimo, correspondeu às expectativas.",1
"No pedido, mostrava a cor azul e veio amarelo, mas tudo bem....
",2
"Fiz uma compra em um so pedido de uma TV e um cabo hdmi e vieram separados na entrega. Tv chegou 1° e cabo depois de 4 dias, não adiantou eu comprar junto.",0
"O produto de ótima qualidade e o tamanho ideal para minha pequena de dois anos.
Chegou antes do prazo estipulado.",1
Hh,1
"gostei chegou em tempo, e em bom estado conforme solicitado
eu recomendo!
Mary",1
👍,1
"Chegou antes do prazo
",3
"Produto chegou rápido, direitinho. Recomendo a loja. Super profissionais, mantiveram contato constante até a chegada dos itens.",0
"Produto correto, entrega antes da data. Tudo perfeito.",3
"Gostei de comprar nas lannister, envio rápido e sem problemas",0
"Chegou no prazo, produto correto.",3
"Solicitei a troca do tapete antes da entrega. Porém, era para na entrega eu nao receber e o meu condomínio recebeu. O produto não foi aberto e preciso fazer a troca por um tapete 3x2. Estou aguardando",0
Ótimo produto e excelente produto.,1
"Produto excelente para usar no dia a dia, Ajuda muito na postura correta. ",1
Execelente,1
"Sempre comprei nessa loja, espero que seja somente um falha dos correios, tenho certeza que resolvera essas situação do meu produto.
 ",0
"Excelente, ate melhor do que eu imaginava, obrigado",1
"MEU PEDIDO FOI DE 2 UNIDADES DE UM MESMO PRODUTO E ATÉ O MOMENTO SÓ RECEBI UM....
COMO COMPREI O MESMO PRODUTO, PENSO QUE A ENTREGA SERIA NO MESMO MOMENTO, VOU RECEBER DEPOIS A OUTRA UNIDADE???",0
"Dois itens comprados juntos, dois fretes pagos, porém apenas um dos itens foi entregue.
Como apenas um número de pedido foi gerado, agora consta como se tudo tivesse sido entregue. Só que não. ",0
Tudo bom,1
O controle remoto e uma replica que se compra em qualquer esquina nao traz o nem o nome da marca cce me sinto enganado!,2
MUITO BOM,1
Como combinado ,1
As ferramentas do aplicativo não são eficases. Solicitei o concelamento de uma compra antes da nota fiscal ser emitida a solicitacao foi aceita porém não foi efetivada. O produto chegou .,0
"Já fiz outras compras e recebi no prazo
Mais a capa para colchão está demorando muinto
Posso saber o motivo da femora",0
Adesivo veio antes do prazo e veio de acordo com a foto! #recomendo,1
Ainda não testei ,0
O pedido realizado foi de 2 kits de pinceis e o que foi entregue foi 1 kit de pincel e 1 kit de tesoura ,0
Ótimo O PRODUTO!,1
"Faciliadade na compra e
Entrega rápida",1
"Gosto muito da loja e de consumir os produtos, porem só não gosto de trabalhar com os correios para entregar as minhas encomendas....",0
Só não coerente o valor do frete.,2
Fiz a compra e não entregou em minha casa. Fiz o cancelamento e ainda recebo estes e-mail enchendo o saco.,4
bom,1
"para mim que tenho diabete , é muito bom para baixar a taxa de açucar do sangue .......",2
"Produto perfeito, entrega dentro do prazo e atenciosos com o cliente.",3
Boa,1
Sim,1
"O produto tem pequenos defeitos, por ser tão caro, devia passar por uma triagem mais bem eficiente e detalhista.",2
"Apesar de terem emitido Nfe com dados incorretos, corrigiram e o produto foi entregue, mas fora do prazo. Mesmo assim recomendo!!!",1
" Estou a dias esperando a mercadoria , já fui no correios , e não deixaram retirar !!! ",0
Gostei muito! Entregaram antes do prazo.,3
"O produto oferecido não é igual ao produto entregue!
Eliani",1
"A Reclamação é que demorou para entregarem o produto, comprei com quase 2 meses de antecedência, totalizando 3 meses para entrega do mesmo. Data não condiz com a entrega verdadeira. Lamentável. ",0
"O produto é inferior ao anunciado,baixa qualidade ",1
Ok,1
Produto ótimo chegou antes do prazo eu recomendo ,3
"é a segunda que compro esse mes, gostamos bastante entregaram antes do prazo ,foi bom.",1
"Comprei o relógio casio rose Gold e o que chegou é completamente diferente da imagem, após fazer umas pesquisas na internet descobri que se trata de uma replica. Fiquei bastante chateada com a compra.",2
recebi o produto avariado (o copo de vidro todo quebrado. Ainda aguardo contato do site para fazer a troca do meu produto,4
"valeu 
muito bom.",2
Produto chegou antes do prazo...,3
"Recebi o produto errado em minha casa. Já entrei em contato com a baratheon para fazer a troca do produto, a qual falou que em 48h a loja entraria em contato e amanhã vence as 48h ",4
Miuto bom está loja,1
mto bom o site recomendo e estou satisfeita. entrega mto antes do prometido. ,1
"Eu encaminhei um pedido com 3 luminárias e só chegou 2,gostaria de saber como faz pra vir a outra!!! obrigada ",0
"Não recebi este produto , um tapete .
por favor me retornem está msg. 
Também não recebi o pedido 03-496884685, uns adesivos de gatos para a parede.
",0
Recebi o produto conforme anunciado dentro do prazo.,3
Entrega foi rapida e bem embalada..muito bom,1
"Comprei dois kits de almofadas e só foi entregue apenas um kit de almofada, está faltando o outro kit e niguem me respondeu até agora se vão me entregar o outro kit ",0
Qualidade no atendimento. ,1
Recebi o produto em ótimas condições.,3
"Por ser uma encomenda pela internet, já ficamos com medo que o produto não chegue. Até o momento o produto não foi entregue sendo que o prazo limite era dia 03/04.",0
otimo,1
Acabamento ruim e estampa errada.,2
preciso trocar pois pedi Benjamin e veio Valentina,0
acredito que a compra tenha sido cancelada.,0
"Loja confiável, entrega no prazo e preço acessível e produto de qualidade",1
Produto entregue antes do prazo. Serviço e produto 100% atendidos. Parabéns!!!,3
O prazo de entrega era dia 27/03/2018 hoje dia 29/03/2018 e ainda não recebi o produto!,4
"Sem previsão de recebimento, a lannister deveria não fazer qualquer tipo de negócio e prezar pelo clientes da lannister que são fiéis.",0
