comment,cluster
"Recebi o produto, porém está faltando o nano.. uma peça fundamental para que o mouse funcione.",4
"Entrega bem rápida, produto em belo estado.",2
Nao recebi meus produtos ainda,3
Comprei um patinete pra minha filha recebi uma escova rotatória to aguardando até agora a troca e nada ,3
Bom,0
nao recebi o produto acredito ser problema dos correios prazo de entrega expirou,3
"Comprei vários produtos nesse pedido e somente isso não foi entregue. O q aconteceu, por gentileza?",3
"Bolsas espaçosas, lindas!!!",0
"Chegaram a tempo, porém a costura da barriga dos cachorrinhos não era de qualidade",3
Muito obrigada...vcs foram pontuais e uma loja com grande responsabilidade...,4
"produto bom parece ser de um tipo de eva bem grosso pensei que fosse de silicone mas não é, ele também faltou um pouco de acabamento tem algumas rebarbas chegou muito rápido em 4 dias",4
"Gistei de comprar nesse site, ótimo produto e entregaram antes do prazo , ",0
ótimo atendimento,0
Eles nao tem culpa o endereço e?rado,3
Sempre compro na lannister mas dessa vez demorou muito a me entregarem e fiquei mais triste pq comprei o presente dos meus sobrinhos para o Natal e não pude dar no dia eles ficaram muito chateados,1
A entrega foi muito rápida.,0
Produto correto e entregue no prazo ,2
"boa tarde..gostaria de saber como cancelar a co2014? chegaram apenas 3 pneus, , alem disso verificamos que os que chegaram ja esta expirando a validade pois foram fabricados em 2014. aguardo contato ",1
Recebi conforme o esperado.,0
O produto não veio,3
Entrega com o alto padrão da lannister.com,0
Oi,0
"Achei o material muito ruim,e caro",4
"Recebi antes do prazo, adorei!",2
10,0
"Ainda não recebi o produto. 
Já paguei a primeira parcela do cartão. ",3
Ainda não recebi o produto ,3
SOLICITO ENTREGA DO PRODUTO NAO VOLTARIA A FAZER NEGOCIO COM ESSA EMPRESA,3
"Excelente. Comprei, paguei e recebi o que comprei no prazo que marcaram.",3
Produtos chegaram com qualidade esperada,0
"Ótima loja,entregou antes do prazo.",2
bem atendido,0
"Produto entregue em antes do prazo previsto, em excelentes condições. Parabéns!",2
Chegou antes do prazo. O material é bom.,2
Um produto bonito e qualidade muito boa.,0
Comprei o produto para honda biz. No entanto na embalagem havia escrito e marcado para handa broz. ,3
Recebi muito rapido e um otimo custo beneficio,0
solicito o cancelamento,3
No mercado existe oferta do mesmo produto com preços bem mais em conta.,0
Só achei que o perfume não fixa bem sai logo o cheiro.,4
Recebi um cortador de salada ao invés das gaiolas,3
"Entregaram dentro do prazo porém a previsão foi muito extensa. E como a lannister sempre me entregou antes do prazo, achei que esse produto iria chegar antes do previsto.",2
A targaryen como parceiro da Américanas não está em nível de parceiro para um grande nome no mercado. Não recomendo para ninguém dos meus amigos para que eles possam pelo transtorno que passei. Obrigado.,1
Gostei muito desta compra o site muito fácil de entender e comprar e a entrega dentro do prazo,0
Bom,0
"Até a data de hoje, não recebi minha mercadoria, super insatisfeita !!!",3
"Muito eficiente. Parabéns e obrigado!
",0
Comprei o tapete e depois de 2 dia a loja me liga falando q não tinhão o produto em estoque ... Foi reembolsado mais não ganhei nada a mais ....,1
Entregue antes do prazo.,2
"A compra feita em janeiro, não entregue, agora, com restituição do valor através de voucher, nada de entregar.",3
"Tudo certo, produto e entrega, excelente.",0
Boa forma de comprar,0
ok,0
"O PRODUTO DIZ COM CABO DE 1,60 , E O CABO É SUPER CURTO DEVER TER MAIS OU MENOS 1 M, ESTOU SOLICTANDOA DEVOLUÇÃO DO PRODUTO .",4
"Pedi n° 18 que é que eu veio uma que não deu no meu dedo, pedi o cancelamento da compra no praso ou seja no outro dia do recebimento, não foi feita até hoje a coleta e o estorno do cartão.",1
chegou antes do prazo e ótimo produto.,2
Fui surpreendida chegou antes que pensava,0
chegou antes do prazo ,2
Recebi um outro produto no lugar do que eu comprei. A nota fiscal em nome de outra pessoa. Agora tenho que verificar como farei a troca.,3
"Boa Noite!
O produto não foi entregue no endereço de destino.Esse mesmo produto já esteve retido no correio,sem ser entregue no destino de origem ""Eu quero o meu produto""já que o mesmo está sendo pag",4
"O pedido chegou no prazo, tudo conforme a descrição. Adorei!!",0
 Produto de otima qualidade e muito bonita. Parabens. Chegou um mes antes do prazo.,2
"Relógio muito bonito "" Entrega rapida",0
Acho que deveriam melhorar o rastreio.blz,4
Falta de respeito com o cliente,3
10,0
Estou satisfeita com o atendimento e o prazo de entrega,2
"Eu recebi somente os quadros, até o momento. Faltam os lustres, mas ainda está dentro do prazo de entrega.",3
Como sempre o produto chegou dentro do prazo e de forma correta.,2
Muito bonito ,0
"Comprei na cor amarelo, entregaram na cor rosa.",4
"Comprei esse kit cozinha que teria que vir c kit pia, mantimentos e codimentos. Porém o kit codimentos não veio. As tampas de alumínio vieram arranhadas e as bolinhas das latas são adesivos e não pin",4
Recomendo,0
Cumpriu com os requisitos e em um prazo menor que o previsto,0
"Ainda não entregaram o produto (data máxima de entrega já esgotou). Espero que mesmo com atraso eu receba o produto. Não houve nenhuma informação por email ou telefone, o porque da não entrega.",1
Do jeito q eu esperava ,4
O produto foi entregue antes do prazo! Parabéns pela eficiência! Recomendo 😉😉😉👏👏👏,2
"Pessoa,boa tarde. Informo que só chegou a base ,o cesto de roupa não chegou. Informo também que o frete na nota fiscal veio diferente do valor que eu tinha calculado,veio 3x maior.Solicito devolução.",4
"Chegou muito antes do previsto,recomendo super",2
ainda não recebemos o produto.,3
Demorou mas chegou,0
Não recebi o produto que comprei. Recebi a compra de outra pessoa e não a minha. Gostaria de saber como proceder. ,3
O produto chegou antes do esperado (mesmo com greve nos correios e feriado). Tudo muito bem embalado e de ótima qualidade. Ainda veio brinde. Ótima compra!,0
"produto atende as expectativas. Muito Bom 
Recomendo ótimo custo benefício.",0
"O relógio lindo, perfeito.
É um modelo pequeno e objetivo, ou seja, sem firulas.",4
Produto veio embalado cirurgicamente !! Muito bom,0
"igual foto,e lindo mas e bem fino....",4
Muito bom,0
Prazo muito longo pra receber,0
Sem satisfação sobre atraso na entrega,3
A OPÇÃO DE RASTREIO DO PRODUTO É MUITO VAGA NÃO DA INFORMAÇÕES REAIS DE ONDE SE ENCONTRA O PRODUTO. O MINIMO SERIA TER COMO ACOMPANHAR O PEDIDO,3
"Faltou peças do equipamento, estou aguardando retorno no portal, sempre comprei com o stark e nunca tive problemas, na primeira vez que me direcionam para outra loja acontece isso.",1
"lannister é uma loja muito Boa,o produto chega sem problema e antes do prazo por isso recomendo ela,agora só me faltam 3 produto que comprei na mesma data de esse que recebi ontem. Muito obrigada. ",3
MUITO BOM ,0
O protetor é somente um plástico. Não gostei.,3
Recebi td certinho antes do prazo! ,2
B2W ANUNCIA produto que não tem para vender o que compromete a confiança do consumidor na marca. ,0
Boa negociacao. Otimo produto. Satsfeito com a compra ,0
Muito bacana essa atenção com o cliente. Parabéns!,0
"Recebi no prazo e como queria,recomendo o produto e a loja!",3
"não recebi o produto e estou aguardando o estorno do valor do meu cartão de credito, ou um vale compras, aguardo retorno ",3
"Produto em si é bom, porém veio a cor diferente da que eu comprei.",4
Comprei um produto porém recebi outro. ,3
"Produto com qualidade ruim, amassado e descascando. Não recomendo!",4
Comprei 2 espadas do minicraft 60 cm brilhante azul. Recebi apenas 1 (uma) e de 45cm. Quero receber as duas espadas adquiridas e no tamanho que foram vendidas e pagas.,4
"Achei o produto de baixa qualidade, no mais, tudo dentro dos conformes ",0
"Correu tudo perfeito, preço, produto e prazo de entrega.",0
Bom,0
Demora na entrega,0
"Estou acostumada a comprar produtos pelo baratheon. Super confiável, transparência, qualidade e agilidade. Super recomendo.",0
excelente produto e prazo de entrega. 10 dias antes do prazo,2
"O produto é bonito,acredito que de Boa qualidade,maior do que pensei. Parece bem resistente.",4
"Chegou antes do prazo, o produto está em perfeitas condições de uso",2
A parte externa de plástico veio quebrada pelo visto foi por queda.,4
"Me parece que os Correios perderam o produto. Não posso culpar a loja. Só espero que possam cobrar os Correios e reenviar o produto da maneira mais rápida possível, uma vez que tenho necessidade dele.",4
"Produto bom..fácil aplicação..
",0
Recebi o produto bem antes do prazo.,2
"O produto não foi entregue. Tentei cancelar o pedido, mas é impossível, pois, mesmo preenchendo todos os campos, acusa que falta campo para preencher. A targaryen nunca respondeu meu email. Não recomendo",1
A espada veio quebrada. Tive que mandar arrumar ela,4
"APAGADO FICA ESTRANHO, MAS LIGADO FICOU BONITO.",4
Barato é funciona. ,0
Amei o produto e o processo da entrega .Minha filha amou e ficou surpresa com o prazo pois chegou antes,0
Linda a rede de dormir e estou satisfeita pq a entrega foi antes do prazo.,0
"Comprei 2 itens atraves deste pedido, mas apenas o suporte foi entregue. O tapete não chegou até o momento, e consta aqui que os dois itens foram entregues! Favor peço me enviarem o tapete urgente!",3
eu não compraria de novo ,3
boa panela ,0
Produto entregue antes do combinado.,2
otima qualidade,0
Atraso na entrega.. ruim,0
recebi apenas 1 dos produtos e uma nota fiscal constando 2 itens,3
meu pedido nao veio comprei dois relogio branco so veio 1,4
Ainda não recebi meu produto,3
"péssima embalagem , tive que colar ele todo, fique com preguiça pelo preço de mandar de volta, mas não indico pra ninguém a loja...",3
"o produto veio correto, mais veio com defeito na tampa, preciso torca~lo",4
muito bom o produto,0
Excelente atendimento e o douro de ótima qualidade,0
Perfeito ,0
tudo ok,0
Não recebi o produto e até agora nem mesmo uma ligação de retorno das mensagens que enviei sobre o assunto. Lamentável. ,1
"Comprei um produto,me mandaram um outro produto que não tem nada a ver com o qual foi pago.",3
Entrega feita bem antes do prazo... Muito bom...,2
Entregou muito rápido.,0
Não recebi o produto,3
Muito bom ...,0
ÓTIMO,0
Sempre confiável comprar pela lannister.com.,0
produto conforme o esperado,0
Na descrição do produto dizia que a base do pendente também era na cor cobre. Mas os 5 que recebi a base é cor preta. ,4
"Comprometimento
",0
Tudo ok,0
O produto chegou bem antes do prazo previsto e da maneira que pedi.,2
Recomendo ,0
"Só fiz a compra, foi entregue em outro lugar, mas acredito que esteja tudo certo. Obrigada",3
"Produto chegou antes do prazo,em bom estado e bem embalado.Parabéns.",2
otima,0
SOBRE A CORTINA ÓTIMA ,3
"Entregue antes do previsto, produto conforme o anuncio, a unica coisa que deixou a desejar foi a forma de embalagem para envio. Pois veio dentro de um envelope, sem nenhuma proteção. ",4
Não respeitou o prazo da entrega,3
Entregue bem antes do prazo! Produto chegou em perfeitas condições! ,2
Não recebi o produto,3
Recomendo são bem pontual ,0
bom,0
Faltou a capa Case com a película só entregaram o cartão de memória.,4
"Ótimo produto, entregue antes do prazo 
Recomendo ",2
Recebi o produto com defeito e estou aguardando a resposta do fornecedor do que devo fazer....,1
Comprei uma cortina e até hoje não recebi a entrega,3
"Na minha opinião, deveria por a altura da caixa pra não ter decepção que nem eu tive , espero q pelo o valor ela seja Boa, o demais ta tudo certo ",4
O produto não deu certo no meu veiculo por isso que estou devolvendo ,3
obrigando,0
"pelo valor do produto, achei que faltou recursos nos botões do relógio, O próprio mostrador do horário é pequeno para um relógio desse porte. Produto muito bonito, estiloso. Entrega rápida.",4
Acima da média...,0
"adorei a minha pasta multi-uso,chegou rapido",0
Super Recomendo..Um encanto :-),0
O Produto está e acordo com a sua propaganda. Tudo OK.,0
"A imagem do produto é muito ilustrativa, decepção total ao receber aquele pedaço de tapume com um adesivo colado em cima, como me arrependi em ter gastado meu suado dinheiro com esse produto. ",4
"O produto aparentemente é bom, um pouco fino. Porém ainda não coloquei. É igual as imagens postadas. ",4
"Entrega antes do prazo!
Muito bom!",2
Produto estava em falta no estoque e a empresa não checou.,3
entregue antes do prazo,2
Recomendo .... tudo ocorreu da maneira como deveria ser,4
"Solicitei Toner CB436A e recebi Toner CB435A, preciso que façam a troca do produto.",3
"O prazo de entrega foi estipula para 19 de julho a compra foi feita em 26 de junho e ainda não foi entregue, ou seja razo de entrega não foi cumprido conforme anunciado no site na hora da compra.",3
Esta falando o aparelho j7 não foi entregue,3
"Ocorreu transtorno na logística, encaminhou para varias pontos, e recebi emails dizendo que não tinha chegado nos CD. Enfim, uma má experiência!",1
